step,loss,smooth_loss,lr,tokens_seen,tokens_per_sec,grad_norm,elapsed_sec,vram_used_gb,vram_peak_gb,timestamp
10740,2.534956,2.524783,1.119574623191366e-05,219955200,1685.2,2.4877,13389.9,2.6,12.19,2026-04-19T07:30:51.288603
10750,2.743191,2.524492,1.1182522014425327e-05,220160000,1691.6,2.6037,13402.1,2.6,12.19,2026-04-19T07:31:03.395254
10760,2.378306,2.522708,1.1169297402695763e-05,220364800,1684.2,2.0891,13414.2,2.6,12.19,2026-04-19T07:31:15.555084
10770,2.374376,2.522688,1.1156072425289678e-05,220569600,1682.6,2.4686,13426.4,2.6,12.19,2026-04-19T07:31:27.726516
10780,2.649519,2.52504,1.1142847110772561e-05,220774400,1684.6,2.1825,13438.5,2.6,12.19,2026-04-19T07:31:39.884526
10790,2.859244,2.525065,1.1129621487710633e-05,220979200,1659.2,2.1194,13450.9,2.6,12.19,2026-04-19T07:31:52.227719
10800,2.517297,2.525319,1.1116395584670779e-05,221184000,1683.5,2.4603,13463.1,2.6,12.19,2026-04-19T07:32:04.392526
10810,2.427301,2.524788,1.1103169430220496e-05,221388800,1682.5,2.2245,13475.2,2.6,12.19,2026-04-19T07:32:16.566127
10820,2.37014,2.522785,1.108994305292782e-05,221593600,1682.1,1.9393,13487.4,2.6,12.19,2026-04-19T07:32:28.740348
10830,2.253897,2.523301,1.1076716481361266e-05,221798400,1683.8,2.1645,13499.6,2.6,12.19,2026-04-19T07:32:40.903514
10840,2.377825,2.520582,1.1063489744089767e-05,222003200,1685.1,2.075,13511.7,2.6,12.19,2026-04-19T07:32:53.057308
10850,2.494698,2.522426,1.105026286968262e-05,222208000,1682.8,1.9637,13523.9,2.6,12.19,2026-04-19T07:33:05.227235
10860,2.503899,2.521677,1.1037035886709416e-05,222412800,1685.5,2.4589,13536.0,2.6,12.19,2026-04-19T07:33:17.377768
10870,2.436933,2.521518,1.1023808823739983e-05,222617600,1685.0,2.202,13548.2,2.6,12.19,2026-04-19T07:33:29.532035
10880,2.307138,2.522315,1.1010581709344314e-05,222822400,1682.7,1.9186,13560.4,2.6,12.19,2026-04-19T07:33:41.702718
10890,2.798053,2.525645,1.0997354572092519e-05,223027200,1680.6,2.0874,13572.5,2.6,12.19,2026-04-19T07:33:53.888518
10900,2.225503,2.522958,1.0984127440554756e-05,223232000,1683.1,1.9618,13584.7,2.6,12.19,2026-04-19T07:34:06.056784
10910,2.56011,2.523078,1.097090034330117e-05,223436800,1682.2,2.0603,13596.9,2.6,12.19,2026-04-19T07:34:18.231475
10920,2.612019,2.519621,1.095767330890184e-05,223641600,1683.8,2.0721,13609.1,2.6,12.19,2026-04-19T07:34:30.393998
10930,2.592149,2.517134,1.094444636592669e-05,223846400,1680.9,2.529,13621.2,2.6,12.19,2026-04-19T07:34:42.577907
10940,2.420169,2.517288,1.093121954294547e-05,224051200,1683.0,2.4365,13633.4,2.6,12.19,2026-04-19T07:34:54.746879
10950,2.403516,2.520001,1.0917992868527651e-05,224256000,1681.9,2.1579,13645.6,2.6,12.19,2026-04-19T07:35:06.923230
10960,2.270452,2.519406,1.0904766371242397e-05,224460800,1685.4,2.2461,13657.7,2.6,12.19,2026-04-19T07:35:19.074591
10970,2.58278,2.518304,1.0891540079658482e-05,224665600,1682.5,2.1523,13669.9,2.6,12.19,2026-04-19T07:35:31.247546
10980,2.60487,2.518888,1.0878314022344238e-05,224870400,1682.7,2.0012,13682.1,2.6,12.19,2026-04-19T07:35:43.418027
10990,2.327022,2.516376,1.0865088227867486e-05,225075200,1683.0,2.5174,13694.2,2.6,12.19,2026-04-19T07:35:55.586987
11000,2.591879,2.513961,1.085186272479549e-05,225280000,1682.1,1.9522,13706.4,2.6,12.19,2026-04-19T07:36:07.762249
11010,2.73885,2.517494,1.0838637541694879e-05,225484800,708.3,2.2148,13735.3,2.6,12.19,2026-04-19T07:36:36.676516
11020,2.540841,2.518912,1.0825412707131584e-05,225689600,1681.1,2.1124,13747.5,2.6,12.19,2026-04-19T07:36:48.859508
11030,2.38134,2.520471,1.08121882496708e-05,225894400,1682.9,2.0835,13759.7,2.6,12.19,2026-04-19T07:37:01.027920
11040,2.654931,2.518884,1.0798964197876884e-05,226099200,1683.1,2.357,13771.9,2.6,12.19,2026-04-19T07:37:13.195791
11050,2.488129,2.519939,1.0785740580313338e-05,226304000,1681.4,2.3721,13784.0,2.6,12.19,2026-04-19T07:37:25.375987
11060,2.489021,2.520825,1.0772517425542714e-05,226508800,1682.3,1.9941,13796.2,2.6,12.19,2026-04-19T07:37:37.549600
11070,2.402983,2.518894,1.0759294762126575e-05,226713600,1682.3,2.1113,13808.4,2.6,12.19,2026-04-19T07:37:49.723867
11080,2.594852,2.519996,1.0746072618625406e-05,226918400,1686.4,2.0778,13820.5,2.6,12.19,2026-04-19T07:38:01.867543
11090,2.47901,2.518989,1.0732851023598586e-05,227123200,1682.2,3.3727,13832.7,2.6,12.19,2026-04-19T07:38:14.041877
11100,2.54334,2.51986,1.0719630005604299e-05,227328000,1683.0,2.0442,13844.9,2.6,12.19,2026-04-19T07:38:26.210651
11110,2.357968,2.518593,1.070640959319949e-05,227532800,1682.5,1.9126,13857.0,2.6,12.19,2026-04-19T07:38:38.383288
11120,2.304824,2.515179,1.0693189814939785e-05,227737600,1682.3,2.3725,13869.2,2.6,12.19,2026-04-19T07:38:50.557171
11130,2.513232,2.51404,1.067997069937945e-05,227942400,1684.7,2.5189,13881.4,2.6,12.19,2026-04-19T07:39:02.713384
11140,2.58351,2.5139,1.0666752275071322e-05,228147200,1686.1,1.9983,13893.5,2.6,12.19,2026-04-19T07:39:14.859940
11150,2.246063,2.506525,1.065353457056673e-05,228352000,1684.4,2.0849,13905.7,2.6,12.19,2026-04-19T07:39:27.018191
11160,2.54201,2.505457,1.0640317614415467e-05,228556800,1683.3,2.2119,13917.8,2.6,12.19,2026-04-19T07:39:39.185033
11170,2.532419,2.504576,1.0627101435165694e-05,228761600,1682.7,2.3992,13930.0,2.6,12.19,2026-04-19T07:39:51.355892
11180,2.50659,2.501194,1.0613886061363903e-05,228966400,1679.3,2.0029,13942.2,2.6,12.19,2026-04-19T07:40:03.551537
11190,2.599402,2.503282,1.0600671521554844e-05,229171200,1680.5,2.3176,13954.4,2.6,12.19,2026-04-19T07:40:15.739267
11200,2.540905,2.501911,1.0587457844281466e-05,229376000,1686.3,2.1169,13966.5,2.6,12.19,2026-04-19T07:40:27.885096
11210,2.633625,2.502438,1.057424505808485e-05,229580800,1677.2,2.2471,13978.8,2.6,12.19,2026-04-19T07:40:40.095483
11220,2.36086,2.500489,1.0561033191504159e-05,229785600,1678.1,2.1663,13991.0,2.6,12.19,2026-04-19T07:40:52.299543
11230,2.45734,2.500312,1.0547822273076566e-05,229990400,1682.4,2.1681,14003.1,2.6,12.19,2026-04-19T07:41:04.472677
11240,2.565899,2.502498,1.0534612331337197e-05,230195200,1681.5,2.5285,14015.3,2.6,12.19,2026-04-19T07:41:16.652308
11250,2.308868,2.500227,1.0521403394819076e-05,230400000,1681.4,1.9446,14027.5,2.6,12.19,2026-04-19T07:41:28.832327
11260,2.472229,2.501801,1.0508195492053037e-05,230604800,1684.1,2.5952,14039.7,2.6,12.19,2026-04-19T07:41:40.993255
11270,2.356952,2.501178,1.0494988651567702e-05,230809600,1683.8,2.5234,14051.8,2.6,12.19,2026-04-19T07:41:53.156071
11280,2.81142,2.506293,1.0481782901889379e-05,231014400,1676.3,2.8584,14064.0,2.6,12.19,2026-04-19T07:42:05.373409
11290,2.402911,2.504463,1.0468578271542037e-05,231219200,1680.5,2.401,14076.2,2.6,12.19,2026-04-19T07:42:17.560812
11300,2.501674,2.505772,1.0455374789047218e-05,231424000,1684.1,2.1925,14088.4,2.6,12.19,2026-04-19T07:42:29.723280
11310,2.822866,2.508056,1.044217248292399e-05,231628800,1682.3,2.6711,14100.6,2.6,12.19,2026-04-19T07:42:41.895579
11320,2.966945,2.514254,1.042897138168887e-05,231833600,1682.2,2.4542,14112.7,2.6,12.19,2026-04-19T07:42:54.069960
11330,2.307567,2.514403,1.0415771513855785e-05,232038400,1680.8,2.3715,14124.9,2.6,12.19,2026-04-19T07:43:06.254676
11340,2.496857,2.516805,1.040257290793599e-05,232243200,1681.5,1.8627,14137.1,2.6,12.19,2026-04-19T07:43:18.434343
11350,2.399604,2.512035,1.0389375592438016e-05,232448000,1685.1,2.9057,14149.2,2.6,12.19,2026-04-19T07:43:30.587756
11360,2.882119,2.516277,1.037617959586761e-05,232652800,1680.7,2.4788,14161.4,2.6,12.19,2026-04-19T07:43:42.773741
11370,2.462498,2.518412,1.0362984946727665e-05,232857600,1683.7,1.9863,14173.6,2.6,12.19,2026-04-19T07:43:54.936891
11380,2.497076,2.517358,1.0349791673518167e-05,233062400,1682.4,2.1685,14185.8,2.6,12.19,2026-04-19T07:44:07.110222
11390,2.451427,2.517355,1.0336599804736126e-05,233267200,1684.2,2.7099,14197.9,2.6,12.19,2026-04-19T07:44:19.270470
11400,2.476147,2.514418,1.032340936887553e-05,233472000,1683.2,1.8792,14210.1,2.6,12.19,2026-04-19T07:44:31.438100
11410,2.658868,2.51604,1.0310220394427253e-05,233676800,1684.2,2.0051,14222.3,2.6,12.19,2026-04-19T07:44:43.598499
11420,2.399569,2.514692,1.029703290987903e-05,233881600,1681.8,2.1179,14234.4,2.6,12.19,2026-04-19T07:44:55.776807
11430,2.685954,2.519249,1.0283846943715367e-05,234086400,1683.0,2.5539,14246.6,2.6,12.19,2026-04-19T07:45:07.945486
11440,2.5926,2.516786,1.0270662524417499e-05,234291200,1684.8,1.9327,14258.8,2.6,12.19,2026-04-19T07:45:20.100817
11450,2.884748,2.521683,1.0257479680463309e-05,234496000,1680.8,2.8842,14270.9,2.6,12.19,2026-04-19T07:45:32.285454
11460,2.216085,2.519952,1.0244298440327285e-05,234700800,1683.6,2.0855,14283.1,2.6,12.19,2026-04-19T07:45:44.450206
11470,2.68671,2.520742,1.023111883248045e-05,234905600,1681.8,2.1458,14295.3,2.6,12.19,2026-04-19T07:45:56.627758
11480,2.397391,2.520695,1.0217940885390301e-05,235110400,1684.2,2.0443,14307.4,2.6,12.19,2026-04-19T07:46:08.787484
11490,2.444766,2.521273,1.0204764627520748e-05,235315200,1682.4,2.3844,14319.6,2.6,12.19,2026-04-19T07:46:20.961326
11500,2.305663,2.520209,1.0191590087332046e-05,235520000,1683.3,1.9597,14331.8,2.6,12.19,2026-04-19T07:46:33.127426
11510,2.369695,2.524083,1.0178417293280756e-05,235724800,802.4,1.8758,14357.3,2.6,12.19,2026-04-19T07:46:58.651894
11520,2.59309,2.523135,1.0165246273819644e-05,235929600,1681.8,1.9355,14369.5,2.6,12.19,2026-04-19T07:47:10.829121
11530,2.835059,2.526804,1.0152077057397664e-05,236134400,1683.1,2.7677,14381.7,2.6,12.19,2026-04-19T07:47:22.998644
11540,2.507218,2.526402,1.0138909672459865e-05,236339200,1680.2,2.322,14393.8,2.6,12.19,2026-04-19T07:47:35.186669
11550,2.397777,2.523708,1.0125744147447344e-05,236544000,1681.9,2.5412,14406.0,2.6,12.19,2026-04-19T07:47:47.362821
11560,2.515206,2.521522,1.0112580510797175e-05,236748800,1680.7,2.2979,14418.2,2.6,12.19,2026-04-19T07:47:59.548062
11570,2.916022,2.525064,1.0099418790942359e-05,236953600,1681.9,2.5714,14430.4,2.6,12.19,2026-04-19T07:48:11.725489
11580,2.395848,2.518738,1.0086259016311757e-05,237158400,1681.7,1.6983,14442.6,2.6,12.19,2026-04-19T07:48:23.903149
11590,2.567471,2.517004,1.0073101215330024e-05,237363200,1684.6,2.1923,14454.7,2.6,12.19,2026-04-19T07:48:36.060644
11600,2.456339,2.516148,1.0059945416417558e-05,237568000,1682.8,2.0752,14466.9,2.6,12.19,2026-04-19T07:48:48.230732
11610,2.826291,2.520092,1.004679164799042e-05,237772800,1685.4,2.4356,14479.0,2.6,12.19,2026-04-19T07:49:00.381541
11620,2.326208,2.516697,1.0033639938460306e-05,237977600,1682.8,2.3328,14491.2,2.6,12.19,2026-04-19T07:49:12.551748
11630,2.413215,2.516295,1.0020490316234443e-05,238182400,1683.4,2.0007,14503.4,2.6,12.19,2026-04-19T07:49:24.717635
11640,2.463815,2.516576,1.0007342809715567e-05,238387200,1682.5,2.3977,14515.5,2.6,12.19,2026-04-19T07:49:36.890185
11650,2.522214,2.517104,9.99419744730183e-06,238592000,1683.0,2.4728,14527.7,2.6,12.19,2026-04-19T07:49:49.059052
11660,2.67333,2.5193,9.981054257386762e-06,238796800,1680.3,2.1201,14539.9,2.6,12.19,2026-04-19T07:50:01.247046
11670,2.494748,2.51928,9.9679132683592e-06,239001600,1683.5,2.1842,14552.1,2.6,12.19,2026-04-19T07:50:13.412099
11680,2.595644,2.517209,9.95477450860322e-06,239206400,1682.0,2.2412,14564.2,2.6,12.19,2026-04-19T07:50:25.589153
11690,2.368878,2.513639,9.941638006498098e-06,239411200,1687.0,2.0877,14576.4,2.6,12.19,2026-04-19T07:50:37.728116
11700,2.425701,2.514246,9.928503790418212e-06,239616000,1683.0,2.1003,14588.6,2.6,12.19,2026-04-19T07:50:49.897177
11710,2.587756,2.512576,9.915371888733019e-06,239820800,1685.3,2.778,14600.7,2.6,12.19,2026-04-19T07:51:02.048959
11720,2.612445,2.513933,9.902242329806972e-06,240025600,1682.3,2.0796,14612.9,2.6,12.19,2026-04-19T07:51:14.223039
11730,2.500004,2.515287,9.889115141999464e-06,240230400,1681.1,2.3532,14625.1,2.6,12.19,2026-04-19T07:51:26.405639
11740,2.542107,2.515358,9.875990353664762e-06,240435200,1681.3,2.2168,14637.2,2.6,12.19,2026-04-19T07:51:38.586401
11750,2.43243,2.512251,9.86286799315196e-06,240640000,1681.3,2.263,14649.4,2.6,12.19,2026-04-19T07:51:50.767350
11760,2.201091,2.510479,9.849748088804894e-06,240844800,1684.9,2.1587,14661.6,2.6,12.19,2026-04-19T07:52:02.922183
11770,2.890872,2.515643,9.83663066896211e-06,241049600,1684.7,2.4656,14673.7,2.6,12.19,2026-04-19T07:52:15.078760
11780,2.578343,2.514932,9.823515761956778e-06,241254400,1681.9,2.0083,14685.9,2.6,12.19,2026-04-19T07:52:27.257426
11790,2.436451,2.510704,9.810403396116642e-06,241459200,1683.8,2.1055,14698.1,2.6,12.19,2026-04-19T07:52:39.418697
11800,2.448745,2.510018,9.797293599763961e-06,241664000,1684.8,1.9802,14710.2,2.6,12.19,2026-04-19T07:52:51.574506
11810,2.487987,2.510625,9.784186401215436e-06,241868800,1681.9,1.9596,14722.4,2.6,12.19,2026-04-19T07:53:03.751413
11820,2.730376,2.514227,9.771081828782166e-06,242073600,1682.0,2.1492,14734.6,2.6,12.19,2026-04-19T07:53:15.927384
11830,2.365955,2.515348,9.75797991076957e-06,242278400,1682.8,1.9183,14746.8,2.6,12.19,2026-04-19T07:53:28.097248
11840,2.522997,2.5168,9.744880675477345e-06,242483200,1680.5,1.8106,14758.9,2.6,12.19,2026-04-19T07:53:40.284260
11850,2.778718,2.51964,9.731784151199372e-06,242688000,1684.8,2.3818,14771.1,2.6,12.19,2026-04-19T07:53:52.439742
11860,2.401399,2.518615,9.718690366223702e-06,242892800,1684.8,1.9416,14783.3,2.6,12.19,2026-04-19T07:54:04.595727
11870,2.784956,2.522095,9.705599348832448e-06,243097600,1685.2,2.4063,14795.4,2.6,12.19,2026-04-19T07:54:16.748765
11880,2.650192,2.525526,9.692511127301763e-06,243302400,1682.8,2.0379,14807.6,2.6,12.19,2026-04-19T07:54:28.919266
11890,2.452677,2.522072,9.679425729901744e-06,243507200,1684.6,2.0964,14819.7,2.6,12.19,2026-04-19T07:54:41.076070
11900,2.672557,2.526543,9.6663431848964e-06,243712000,1686.5,2.4847,14831.9,2.6,12.19,2026-04-19T07:54:53.219726
11910,2.383162,2.524773,9.653263520543574e-06,243916800,1684.4,1.8812,14844.0,2.6,12.19,2026-04-19T07:55:05.378242
11920,2.403122,2.522684,9.640186765094888e-06,244121600,1683.0,1.9767,14856.2,2.6,12.19,2026-04-19T07:55:17.546906
11930,2.794446,2.524707,9.627112946795684e-06,244326400,1685.5,2.2424,14868.4,2.6,12.19,2026-04-19T07:55:29.697786
11940,2.497512,2.52548,9.61404209388495e-06,244531200,1685.7,1.9036,14880.5,2.6,12.19,2026-04-19T07:55:41.846945
11950,2.622814,2.527673,9.60097423459528e-06,244736000,1683.1,2.0456,14892.7,2.6,12.19,2026-04-19T07:55:54.014932
11960,2.391088,2.52888,9.587909397152795e-06,244940800,1684.7,2.1459,14904.8,2.6,12.19,2026-04-19T07:56:06.171588
11970,2.61973,2.529249,9.574847609777098e-06,245145600,1691.6,2.4301,14916.9,2.6,12.19,2026-04-19T07:56:18.278602
11980,2.552498,2.528726,9.561788900681186e-06,245350400,1686.7,2.2154,14929.1,2.6,12.19,2026-04-19T07:56:30.420605
11990,2.875708,2.534212,9.548733298071427e-06,245555200,1684.7,2.4021,14941.2,2.6,12.19,2026-04-19T07:56:42.576806
12000,2.708697,2.535381,9.535680830147464e-06,245760000,1683.4,2.1565,14953.4,2.6,12.19,2026-04-19T07:56:54.742523
12010,2.522235,2.533215,9.522631525102181e-06,245964800,751.8,1.9354,14980.6,2.6,12.19,2026-04-19T07:57:21.984499
12020,2.524823,2.533054,9.509585411121626e-06,246169600,1684.4,1.7928,14992.8,2.6,12.19,2026-04-19T07:57:34.144074
12030,2.20558,2.531297,9.496542516384945e-06,246374400,1689.6,2.4389,15004.9,2.6,12.19,2026-04-19T07:57:46.264399
12040,2.419651,2.528944,9.483502869064349e-06,246579200,1691.5,2.3663,15017.0,2.6,12.19,2026-04-19T07:57:58.371936
12050,2.509318,2.529156,9.470466497325014e-06,246784000,1686.1,2.1009,15029.2,2.6,12.19,2026-04-19T07:58:10.518656
12060,2.663086,2.530896,9.45743342932506e-06,246988800,1686.0,2.3291,15041.3,2.6,12.19,2026-04-19T07:58:22.665779
12070,2.509268,2.531959,9.444403693215456e-06,247193600,1690.2,2.2773,15053.4,2.6,12.19,2026-04-19T07:58:34.782449
12080,2.43443,2.530355,9.431377317139989e-06,247398400,1682.9,1.9908,15065.6,2.6,12.19,2026-04-19T07:58:46.951924
12090,2.445952,2.530025,9.41835432923517e-06,247603200,1691.2,2.0244,15077.7,2.6,12.19,2026-04-19T07:58:59.061995
12100,2.552439,2.530115,9.405334757630208e-06,247808000,1683.8,1.9237,15089.9,2.6,12.19,2026-04-19T07:59:11.225126
12110,2.335307,2.529889,9.392318630446923e-06,248012800,1693.7,2.0893,15102.0,2.6,12.19,2026-04-19T07:59:23.317032
12120,2.453302,2.531374,9.3793059757997e-06,248217600,1691.4,2.5326,15114.1,2.6,12.19,2026-04-19T07:59:35.425127
12130,2.47598,2.531001,9.366296821795429e-06,248422400,1688.9,2.0571,15126.2,2.6,12.19,2026-04-19T07:59:47.551526
12140,2.512395,2.53029,9.35329119653342e-06,248627200,1690.0,2.1863,15138.3,2.6,12.19,2026-04-19T07:59:59.669667
12150,2.743766,2.535267,9.340289128105382e-06,248832000,1694.3,2.9388,15150.4,2.6,12.19,2026-04-19T08:00:11.757571
12160,2.620341,2.53605,9.327290644595326e-06,249036800,1684.6,2.1405,15162.6,2.6,12.19,2026-04-19T08:00:23.914509
12170,2.360393,2.53433,9.314295774079536e-06,249241600,1687.6,2.0849,15174.7,2.6,12.19,2026-04-19T08:00:36.049680
12180,2.582325,2.535087,9.30130454462647e-06,249446400,1685.6,2.4037,15186.9,2.6,12.19,2026-04-19T08:00:48.199497
12190,2.47064,2.5338,9.28831698429674e-06,249651200,1691.3,2.7569,15199.0,2.6,12.19,2026-04-19T08:01:00.308203
12200,2.468008,2.533071,9.275333121143026e-06,249856000,1688.0,3.2063,15211.1,2.6,12.19,2026-04-19T08:01:12.441249
12210,3.01061,2.536841,9.262352983210024e-06,250060800,1689.5,3.4556,15223.2,2.6,12.19,2026-04-19T08:01:24.562968
12220,2.440375,2.537636,9.249376598534378e-06,250265600,1689.1,1.9999,15235.3,2.6,12.19,2026-04-19T08:01:36.687634
12230,2.508838,2.538151,9.23640399514463e-06,250470400,1689.8,2.1989,15247.5,2.6,12.19,2026-04-19T08:01:48.807814
12240,2.200015,2.534492,9.223435201061159e-06,250675200,1691.1,2.0021,15259.6,2.6,12.19,2026-04-19T08:02:00.918302
12250,2.495886,2.536362,9.210470244296105e-06,250880000,1686.1,1.887,15271.7,2.6,12.19,2026-04-19T08:02:13.064387
12260,2.657366,2.538214,9.197509152853332e-06,251084800,1692.2,2.4375,15283.8,2.6,12.19,2026-04-19T08:02:25.166683
12270,2.347962,2.538124,9.184551954728341e-06,251289600,1687.4,2.0554,15296.0,2.6,12.19,2026-04-19T08:02:37.304032
12280,2.270339,2.532713,9.171598677908237e-06,251494400,1692.1,1.9957,15308.1,2.6,12.19,2026-04-19T08:02:49.407716
12290,2.266429,2.531348,9.158649350371645e-06,251699200,1690.0,2.046,15320.2,2.6,12.19,2026-04-19T08:03:01.525944
12300,2.528016,2.531611,9.145704000088666e-06,251904000,1691.4,2.0381,15332.3,2.6,12.19,2026-04-19T08:03:13.634788
12310,2.604493,2.529428,9.132762655020806e-06,252108800,1691.6,2.2995,15344.4,2.6,12.19,2026-04-19T08:03:25.740919
12320,2.236769,2.522126,9.119825343120928e-06,252313600,1687.6,1.9848,15356.5,2.6,12.19,2026-04-19T08:03:37.876222
12330,2.610952,2.52516,9.10689209233317e-06,252518400,1689.9,1.9603,15368.7,2.6,12.19,2026-04-19T08:03:49.995555
12340,2.397231,2.524164,9.09396293059291e-06,252723200,1693.2,2.2134,15380.7,2.6,12.19,2026-04-19T08:04:02.090993
12350,2.192412,2.522092,9.081037885826688e-06,252928000,1691.5,2.1862,15392.9,2.6,12.19,2026-04-19T08:04:14.198224
12360,2.762821,2.520899,9.068116985952152e-06,253132800,1693.9,2.509,15404.9,2.6,12.19,2026-04-19T08:04:26.288725
12370,2.519713,2.521471,9.055200258878005e-06,253337600,1682.8,2.2892,15417.1,2.6,12.19,2026-04-19T08:04:38.458939
12380,2.919477,2.525695,9.042287732503917e-06,253542400,1691.2,2.4319,15429.2,2.6,12.19,2026-04-19T08:04:50.568804
12390,2.587046,2.527051,9.02937943472051e-06,253747200,1691.7,2.5138,15441.3,2.6,12.19,2026-04-19T08:05:02.674992
12400,2.51116,2.527401,9.016475393409252e-06,253952000,1694.1,2.5672,15453.4,2.6,12.19,2026-04-19T08:05:14.764335
12410,2.505166,2.525864,9.003575636442433e-06,254156800,1688.5,2.7119,15465.6,2.6,12.19,2026-04-19T08:05:26.893361
12420,2.860673,2.530475,8.990680191683072e-06,254361600,1690.3,2.2161,15477.7,2.6,12.19,2026-04-19T08:05:39.009519
12430,2.544109,2.529057,8.97778908698489e-06,254566400,1688.1,2.137,15489.8,2.6,12.19,2026-04-19T08:05:51.141423
12440,2.728826,2.530419,8.964902350192221e-06,254771200,1691.5,2.1922,15501.9,2.6,12.19,2026-04-19T08:06:03.248659
12450,2.411335,2.525685,8.952020009139973e-06,254976000,1687.3,2.0761,15514.0,2.6,12.19,2026-04-19T08:06:15.386861
12460,2.865043,2.532174,8.939142091653561e-06,255180800,1692.1,2.3879,15526.1,2.6,12.19,2026-04-19T08:06:27.489924
12470,2.357084,2.528878,8.926268625548833e-06,255385600,1688.6,2.2463,15538.3,2.6,12.19,2026-04-19T08:06:39.618578
12480,2.599769,2.530902,8.913399638632035e-06,255590400,1689.0,2.0164,15550.4,2.6,12.19,2026-04-19T08:06:51.743932
12490,2.583525,2.532289,8.900535158699727e-06,255795200,1687.0,2.2338,15562.5,2.6,12.19,2026-04-19T08:07:03.884437
12500,2.594783,2.535181,8.887675213538747e-06,256000000,1691.0,1.9475,15574.7,2.6,12.19,2026-04-19T08:07:15.994769
12510,2.212739,2.533611,8.874819830926125e-06,256204800,825.4,2.0053,15599.5,2.6,12.19,2026-04-19T08:07:40.806699
12520,2.650307,2.534183,8.861969038629047e-06,256409600,1691.0,2.3149,15611.6,2.6,12.19,2026-04-19T08:07:52.918024
12530,3.193412,2.537767,8.849122864404775e-06,256614400,1689.0,2.3486,15623.7,2.6,12.19,2026-04-19T08:08:05.043398
12540,2.433197,2.537027,8.836281336000606e-06,256819200,1690.6,2.1684,15635.8,2.6,12.19,2026-04-19T08:08:17.156934
12550,2.701982,2.540069,8.823444481153789e-06,257024000,1688.4,4.7977,15647.9,2.6,12.19,2026-04-19T08:08:29.287082
12560,2.53453,2.540262,8.81061232759149e-06,257228800,1691.3,2.3429,15660.1,2.6,12.19,2026-04-19T08:08:41.396170
12570,2.51916,2.536293,8.797784903030717e-06,257433600,1688.7,2.2802,15672.2,2.6,12.19,2026-04-19T08:08:53.523628
12580,2.503413,2.537369,8.784962235178262e-06,257638400,1692.7,3.2343,15684.3,2.6,12.19,2026-04-19T08:09:05.623328
12590,2.473408,2.536428,8.77214435173064e-06,257843200,1687.0,2.8184,15696.4,2.6,12.19,2026-04-19T08:09:17.763444
12600,2.400632,2.535871,8.759331280374039e-06,258048000,1690.8,2.4178,15708.5,2.6,12.19,2026-04-19T08:09:29.875416
12610,1.8899,2.526507,8.74652304878425e-06,258252800,1692.9,2.2927,15720.6,2.6,12.19,2026-04-19T08:09:41.973186
12620,2.730301,2.530548,8.733719684626607e-06,258457600,1686.6,1.9957,15732.8,2.6,12.19,2026-04-19T08:09:54.115560
12630,2.491585,2.531332,8.720921215555932e-06,258662400,1689.7,2.374,15744.9,2.6,12.19,2026-04-19T08:10:06.236059
12640,2.327784,2.529972,8.708127669216477e-06,258867200,1693.6,2.3679,15757.0,2.6,12.19,2026-04-19T08:10:18.328411
12650,2.524144,2.529991,8.695339073241861e-06,259072000,1692.2,2.189,15769.1,2.6,12.19,2026-04-19T08:10:30.431099
12660,2.875035,2.532008,8.682555455255002e-06,259276800,1687.4,2.3722,15781.2,2.6,12.19,2026-04-19T08:10:42.568009
12670,2.565488,2.532715,8.669776842868075e-06,259481600,1687.0,1.8873,15793.4,2.6,12.19,2026-04-19T08:10:54.707976
12680,2.937299,2.536132,8.657003263682443e-06,259686400,1691.0,2.3244,15805.5,2.6,12.19,2026-04-19T08:11:06.820541
12690,2.341218,2.535855,8.64423474528859e-06,259891200,1690.9,2.0763,15817.6,2.6,12.19,2026-04-19T08:11:18.932217
12700,2.410405,2.535702,8.63147131526608e-06,260096000,1692.0,2.1704,15829.7,2.6,12.19,2026-04-19T08:11:31.035317
12710,2.183415,2.531659,8.618713001183473e-06,260300800,1687.2,2.1451,15841.8,2.6,12.19,2026-04-19T08:11:43.173742
12720,2.627708,2.531812,8.605959830598287e-06,260505600,1689.5,2.0439,15854.0,2.6,12.19,2026-04-19T08:11:55.296024
12730,2.403273,2.530844,8.593211831056928e-06,260710400,1690.8,2.5132,15866.1,2.6,12.19,2026-04-19T08:12:07.408241
12740,2.449136,2.529915,8.580469030094639e-06,260915200,1690.7,2.0255,15878.2,2.6,12.19,2026-04-19T08:12:19.521852
12750,2.36197,2.52921,8.56773145523542e-06,261120000,1692.8,2.3085,15890.3,2.6,12.19,2026-04-19T08:12:31.619942
12760,2.452365,2.531723,8.554999133991999e-06,261324800,1686.5,2.3001,15902.4,2.6,12.19,2026-04-19T08:12:43.763223
12770,2.400648,2.52682,8.542272093865743e-06,261529600,1689.4,2.0505,15914.5,2.6,12.19,2026-04-19T08:12:55.885965
12780,2.081686,2.521854,8.529550362346623e-06,261734400,1686.9,2.3094,15926.7,2.6,12.19,2026-04-19T08:13:08.026321
12790,2.673481,2.524224,8.516833966913134e-06,261939200,1689.7,2.0929,15938.8,2.6,12.19,2026-04-19T08:13:20.146587
12800,2.284934,2.522586,8.50412293503225e-06,262144000,1689.8,2.3907,15950.9,2.6,12.19,2026-04-19T08:13:32.266179
