step,loss,smooth_loss,lr,tokens_seen,tokens_per_sec,grad_norm,elapsed_sec,vram_used_gb,vram_peak_gb,timestamp
20040,3.443808,3.479584,0.00016776095243145096,1026099200,1682.1,0.6459,61411.7,3.93,12.8,2026-04-18T22:32:41.704287
20050,3.522654,3.480986,0.00016750994374894692,1026611200,1684.9,0.5974,61442.1,3.93,12.8,2026-04-18T22:33:12.091641
20060,3.737974,3.483816,0.00016725915505442568,1027123200,1682.4,0.6877,61472.6,3.93,12.8,2026-04-18T22:33:42.523784
20070,3.395337,3.482169,0.00016700858668741852,1027635200,1684.1,0.5254,61503.0,3.93,12.8,2026-04-18T22:34:12.924823
20080,3.397021,3.481184,0.0001667582389871588,1028147200,1682.9,0.5673,61533.4,3.93,12.8,2026-04-18T22:34:43.348607
20090,3.52749,3.481439,0.00016650811229258094,1028659200,1681.6,0.595,61563.8,3.93,12.8,2026-04-18T22:35:13.796500
20100,3.441025,3.481289,0.00016625820694232045,1029171200,1684.0,0.5485,61594.2,3.93,12.8,2026-04-18T22:35:44.200169
20110,3.633808,3.483795,0.00016600852327471264,1029683200,1683.5,0.5665,61624.6,3.93,12.8,2026-04-18T22:36:14.612412
20120,3.281361,3.481523,0.00016575906162779303,1030195200,1684.1,0.8345,61655.0,3.93,12.8,2026-04-18T22:36:45.014441
20130,3.656337,3.483594,0.00016550982233929688,1030707200,1682.8,0.587,61685.5,3.93,12.8,2026-04-18T22:37:15.439230
20140,3.514208,3.484661,0.00016526080574665774,1031219200,1682.3,0.5664,61715.9,3.93,12.8,2026-04-18T22:37:45.874372
20150,3.503178,3.485011,0.00016501201218700805,1031731200,1684.6,0.5652,61746.3,3.93,12.8,2026-04-18T22:38:16.268191
20160,3.416028,3.484,0.0001647634419971783,1032243200,1682.5,0.5577,61776.7,3.93,12.8,2026-04-18T22:38:46.698430
20170,3.383473,3.48424,0.00016451509551369638,1032755200,1684.0,0.5684,61807.1,3.93,12.8,2026-04-18T22:39:17.102342
20180,3.404637,3.484329,0.00016426697307278748,1033267200,1686.0,0.6196,61837.5,3.93,12.8,2026-04-18T22:39:47.470528
20190,3.390364,3.482181,0.00016401907501037343,1033779200,1683.9,0.6368,61867.9,3.93,12.8,2026-04-18T22:40:17.875390
20200,3.525263,3.482526,0.00016377140166207226,1034291200,1682.7,0.5664,61898.3,3.93,12.8,2026-04-18T22:40:48.302115
20210,3.380814,3.4806,0.00016352395336319777,1034803200,1684.1,0.5415,61928.7,3.93,12.8,2026-04-18T22:41:18.703714
20220,3.417398,3.479932,0.00016327673044875916,1035315200,1683.1,0.5453,61959.2,3.93,12.8,2026-04-18T22:41:49.122981
20230,3.645877,3.481598,0.00016302973325346042,1035827200,1683.5,0.6152,61989.6,3.93,12.8,2026-04-18T22:42:19.536352
20240,3.50112,3.481637,0.0001627829621116998,1036339200,1684.3,0.5775,62020.0,3.93,12.8,2026-04-18T22:42:49.934178
20250,3.540667,3.483131,0.0001625364173575698,1036851200,1683.1,0.5814,62050.4,3.93,12.8,2026-04-18T22:43:20.355007
20260,3.434095,3.483035,0.0001622900993248562,1037363200,1684.8,0.6417,62080.8,3.93,12.8,2026-04-18T22:43:50.744085
20270,3.487901,3.481388,0.00016204400834703795,1037875200,1685.4,0.5464,62111.2,3.93,12.8,2026-04-18T22:44:21.122448
20280,3.422697,3.480039,0.00016179814475728653,1038387200,1685.9,0.6536,62141.5,3.93,12.8,2026-04-18T22:44:51.492453
20290,3.646407,3.481773,0.00016155250888846576,1038899200,1684.0,0.936,62171.9,3.93,12.8,2026-04-18T22:45:21.896959
20300,3.582722,3.482297,0.0001613071010731308,1039411200,1685.4,0.5624,62202.3,3.93,12.8,2026-04-18T22:45:52.275859
20310,3.424814,3.481035,0.00016106192164352828,1039923200,1685.1,0.5899,62232.7,3.93,12.8,2026-04-18T22:46:22.659768
20320,3.610038,3.482155,0.00016081697093159574,1040435200,1684.9,0.5686,62263.1,3.93,12.8,2026-04-18T22:46:53.046829
20330,3.467794,3.483104,0.0001605722492689607,1040947200,1683.5,0.5671,62293.5,3.93,12.8,2026-04-18T22:47:23.458914
20340,3.442892,3.482938,0.00016032775698694105,1041459200,1683.8,0.5997,62323.9,3.93,12.8,2026-04-18T22:47:53.866801
20350,3.322169,3.483068,0.0001600834944165439,1041971200,1683.5,0.6456,62354.3,3.93,12.8,2026-04-18T22:48:24.280543
20360,3.405935,3.481692,0.00015983946188846522,1042483200,1683.2,0.5882,62384.7,3.93,12.8,2026-04-18T22:48:54.699427
20370,3.588258,3.482066,0.00015959565973308975,1042995200,1683.8,0.639,62415.1,3.93,12.8,2026-04-18T22:49:25.107131
20380,3.482292,3.481535,0.00015935208828049023,1043507200,1682.0,0.581,62445.6,3.93,12.8,2026-04-18T22:49:55.546596
20390,3.544047,3.481564,0.00015910874786042719,1044019200,1684.0,0.5862,62476.0,3.93,12.8,2026-04-18T22:50:25.950265
20400,3.50722,3.483024,0.00015886563880234818,1044531200,1685.0,0.6413,62506.4,3.93,12.8,2026-04-18T22:50:56.335474
20410,3.451589,3.484987,0.00015862276143538775,1045043200,1683.2,0.5362,62536.8,3.93,12.8,2026-04-18T22:51:26.754235
20420,3.37441,3.484745,0.00015838011608836652,1045555200,1684.2,0.5661,62567.2,3.93,12.8,2026-04-18T22:51:57.153698
20430,3.634595,3.483325,0.00015813770308979117,1046067200,1682.7,0.5849,62597.6,3.93,12.8,2026-04-18T22:52:27.581294
20440,3.620071,3.485273,0.00015789552276785376,1046579200,1685.3,0.587,62628.0,3.93,12.8,2026-04-18T22:52:57.962187
20450,3.444501,3.48438,0.00015765357545043142,1047091200,1684.4,0.599,62658.4,3.93,12.8,2026-04-18T22:53:28.359748
20460,3.453726,3.484498,0.0001574118614650855,1047603200,1684.4,0.6011,62688.8,3.93,12.8,2026-04-18T22:53:58.755829
20470,3.490332,3.48388,0.00015717038113906195,1048115200,1683.8,0.5633,62719.2,3.93,12.8,2026-04-18T22:54:29.162717
20480,3.250409,3.48121,0.00015692913479929015,1048627200,1683.7,0.5652,62749.6,3.93,12.8,2026-04-18T22:54:59.572103
20490,3.363537,3.480355,0.00015668812277238247,1049139200,1684.0,0.5659,62780.0,3.93,12.8,2026-04-18T22:55:29.975637
20500,3.434943,3.480178,0.00015644734538463435,1049651200,1684.7,0.5667,62810.4,3.93,12.8,2026-04-18T22:56:00.367594
20510,3.489236,3.48051,0.0001562068029620236,1050163200,1026.9,0.5593,62860.3,3.93,12.8,2026-04-18T22:56:50.227121
20520,3.416565,3.480218,0.00015596649583020958,1050675200,1689.5,0.5868,62890.6,3.93,12.8,2026-04-18T22:57:20.532037
20530,3.51268,3.479385,0.0001557264243145333,1051187200,1686.4,0.6213,62920.9,3.93,12.8,2026-04-18T22:57:50.892243
20540,3.591548,3.481612,0.0001554865887400171,1051699200,1685.2,0.5805,62951.3,3.93,12.8,2026-04-18T22:58:21.275100
20550,3.482565,3.480998,0.00015524698943136325,1052211200,1685.9,0.5921,62981.7,3.93,12.8,2026-04-18T22:58:51.644030
20560,3.344882,3.480277,0.00015500762671295465,1052723200,1686.9,0.5196,63012.0,3.93,12.8,2026-04-18T22:59:21.995341
20570,3.444375,3.47863,0.00015476850090885376,1053235200,1684.5,0.5626,63042.4,3.93,12.8,2026-04-18T22:59:52.390040
20580,3.52019,3.47937,0.00015452961234280213,1053747200,1685.1,0.6016,63072.8,3.93,12.8,2026-04-18T23:00:22.775072
20590,3.412456,3.477493,0.00015429096133822025,1054259200,1684.2,0.559,63103.2,3.93,12.8,2026-04-18T23:00:53.174515
20600,3.493768,3.478455,0.00015405254821820709,1054771200,1685.5,0.5736,63133.6,3.93,12.8,2026-04-18T23:01:23.551537
20610,3.362612,3.475437,0.00015381437330553942,1055283200,1687.9,0.5637,63163.9,3.93,12.8,2026-04-18T23:01:53.885633
20620,3.483137,3.475766,0.0001535764369226715,1055795200,1686.2,0.681,63194.3,3.93,12.8,2026-04-18T23:02:24.249127
20630,3.542379,3.481368,0.00015333873939173478,1056307200,1686.3,0.5983,63224.6,3.93,12.8,2026-04-18T23:02:54.611684
20640,3.51503,3.481616,0.00015310128103453727,1056819200,1687.2,0.5925,63255.0,3.93,12.8,2026-04-18T23:03:24.958479
20650,3.611585,3.483131,0.00015286406217256306,1057331200,1684.8,0.5842,63285.4,3.93,12.8,2026-04-18T23:03:55.347174
20660,3.447709,3.483263,0.00015262708312697214,1057843200,1682.9,0.6012,63315.8,3.93,12.8,2026-04-18T23:04:25.772602
20670,3.450525,3.483974,0.00015239034421859983,1058355200,1687.9,0.675,63346.1,3.93,12.8,2026-04-18T23:04:56.104820
20680,3.430627,3.483003,0.00015215384576795622,1058867200,1688.5,0.616,63376.5,3.93,12.8,2026-04-18T23:05:26.428223
20690,3.469567,3.483036,0.00015191758809522606,1059379200,1686.0,0.5526,63406.8,3.93,12.8,2026-04-18T23:05:56.795132
20700,3.535513,3.483713,0.00015168157152026796,1059891200,1683.1,0.6317,63437.2,3.93,12.8,2026-04-18T23:06:27.214659
20710,3.443961,3.484261,0.00015144579636261403,1060403200,1684.2,0.6118,63467.6,3.93,12.8,2026-04-18T23:06:57.615418
20720,3.847884,3.488293,0.00015121026294146972,1060915200,1683.8,0.8816,63498.1,3.93,12.8,2026-04-18T23:07:28.023694
20730,3.481635,3.487558,0.00015097497157571315,1061427200,1682.7,0.5958,63528.5,3.93,12.8,2026-04-18T23:07:58.450891
20740,3.294896,3.485645,0.00015073992258389475,1061939200,1683.6,0.5564,63558.9,3.93,12.8,2026-04-18T23:08:28.861109
20750,3.506497,3.486757,0.00015050511628423677,1062451200,1685.2,0.5705,63589.3,3.93,12.8,2026-04-18T23:08:59.242607
20760,3.68615,3.487924,0.00015027055299463295,1062963200,1684.2,0.6321,63619.7,3.93,12.8,2026-04-18T23:09:29.643066
20770,3.448542,3.488021,0.00015003623303264785,1063475200,1683.4,0.5802,63650.1,3.93,12.8,2026-04-18T23:10:00.057424
20780,3.417799,3.487869,0.00014980215671551682,1063987200,1685.0,0.5855,63680.5,3.93,12.8,2026-04-18T23:10:30.442171
20790,3.424077,3.485843,0.00014956832436014526,1064499200,1684.3,0.8359,63710.9,3.93,12.8,2026-04-18T23:11:00.840391
20800,3.455348,3.487318,0.00014933473628310834,1065011200,1686.6,0.5964,63741.2,3.93,12.8,2026-04-18T23:11:31.197324
20810,3.959211,3.490339,0.00014910139280065022,1065523200,1683.4,0.9132,63771.6,3.93,12.8,2026-04-18T23:12:01.611262
20820,3.418318,3.489384,0.00014886829422868446,1066035200,1685.7,0.5686,63802.0,3.93,12.8,2026-04-18T23:12:31.985022
20830,3.223461,3.487912,0.00014863544088279267,1066547200,1685.2,0.7071,63832.4,3.93,12.8,2026-04-18T23:13:02.367642
20840,3.411247,3.487678,0.00014840283307822439,1067059200,1684.1,0.568,63862.8,3.93,12.8,2026-04-18T23:13:32.770427
20850,3.526257,3.487239,0.00014817047112989688,1067571200,1683.9,0.647,63893.2,3.93,12.8,2026-04-18T23:14:03.175745
20860,3.353473,3.48657,0.00014793835535239475,1068083200,1682.4,0.5527,63923.6,3.93,12.8,2026-04-18T23:14:33.609167
20870,3.483835,3.486976,0.00014770648605996886,1068595200,1685.0,0.6269,63954.0,3.93,12.8,2026-04-18T23:15:03.993650
20880,3.421441,3.485177,0.00014747486356653662,1069107200,1683.4,0.6689,63984.4,3.93,12.8,2026-04-18T23:15:34.408208
20890,3.482186,3.485408,0.00014724348818568163,1069619200,1683.4,0.6125,64014.9,3.93,12.8,2026-04-18T23:16:04.823312
20900,3.375811,3.482976,0.0001470123602306523,1070131200,1683.4,0.5521,64045.3,3.93,12.8,2026-04-18T23:16:35.237039
20910,3.519091,3.483947,0.00014678148001436248,1070643200,1684.0,0.5814,64075.7,3.93,12.8,2026-04-18T23:17:05.640819
20920,3.416077,3.483957,0.0001465508478493906,1071155200,1684.2,0.5596,64106.1,3.93,12.8,2026-04-18T23:17:36.040496
20930,3.211582,3.482663,0.00014632046404797902,1071667200,1684.9,1.1121,64136.5,3.93,12.8,2026-04-18T23:18:06.428076
20940,3.825612,3.485566,0.0001460903289220341,1072179200,1687.3,0.8254,64166.8,3.93,12.8,2026-04-18T23:18:36.772369
20950,3.380955,3.485638,0.00014586044278312542,1072691200,1685.0,0.5441,64197.2,3.93,12.8,2026-04-18T23:19:07.158770
20960,3.469248,3.485785,0.0001456308059424855,1073203200,1683.6,0.5631,64227.6,3.93,12.8,2026-04-18T23:19:37.569213
20970,3.48043,3.484289,0.00014540141871100936,1073715200,1686.0,0.579,64258.0,3.93,12.8,2026-04-18T23:20:07.936163
20980,3.476687,3.485199,0.00014517228139925402,1074227200,1683.6,0.6406,64288.4,3.93,12.8,2026-04-18T23:20:38.346280
20990,3.299711,3.481258,0.00014494339431743832,1074739200,1686.2,0.5612,64318.7,3.93,12.8,2026-04-18T23:21:08.709748
21000,3.504924,3.479484,0.00014471475777544195,1075251200,1685.4,0.6047,64349.1,3.93,12.8,2026-04-18T23:21:39.087693
21010,3.455573,3.478134,0.00014448637208280582,1075763200,904.1,0.5923,64405.7,3.93,12.8,2026-04-18T23:22:35.715770
21020,3.437852,3.478101,0.00014425823754873096,1076275200,1693.8,0.671,64436.0,3.93,12.8,2026-04-18T23:23:05.944062
21030,3.386697,3.476306,0.00014403035448207853,1076787200,1690.3,0.6241,64466.3,3.93,12.8,2026-04-18T23:23:36.235301
21040,3.712679,3.478995,0.00014380272319136915,1077299200,1683.9,0.7467,64496.7,3.93,12.8,2026-04-18T23:24:06.641817
21050,3.498913,3.478758,0.00014357534398478264,1077811200,1684.1,0.6031,64527.1,3.93,12.8,2026-04-18T23:24:37.044336
21060,3.424728,3.475625,0.00014334821717015736,1078323200,1687.0,0.6039,64557.4,3.93,12.8,2026-04-18T23:25:07.394899
21070,3.457265,3.476245,0.0001431213430549902,1078835200,1689.1,0.8747,64587.7,3.93,12.8,2026-04-18T23:25:37.706117
21080,3.437593,3.47665,0.00014289472194643576,1079347200,1690.9,0.5646,64618.0,3.93,12.8,2026-04-18T23:26:07.985029
21090,3.273919,3.474115,0.00014266835415130616,1079859200,1688.3,0.77,64648.3,3.93,12.8,2026-04-18T23:26:38.312130
21100,3.518103,3.474885,0.0001424422399760707,1080371200,1687.9,0.7617,64678.7,3.93,12.8,2026-04-18T23:27:08.644099
21110,3.634582,3.474893,0.00014221637972685518,1080883200,1688.5,0.9481,64709.0,3.93,12.8,2026-04-18T23:27:38.967556
21120,3.566203,3.477742,0.00014199077370944147,1081395200,1689.9,0.5992,64739.3,3.93,12.8,2026-04-18T23:28:09.264781
21130,3.513258,3.476311,0.00014176542222926758,1081907200,1689.2,0.6008,64769.6,3.93,12.8,2026-04-18T23:28:39.575144
21140,3.420699,3.475376,0.00014154032559142668,1082419200,1690.8,0.5916,64799.9,3.93,12.8,2026-04-18T23:29:09.856906
21150,3.504287,3.475387,0.00014131548410066695,1082931200,1688.4,0.7068,64830.2,3.93,12.8,2026-04-18T23:29:40.181327
21160,3.540094,3.476627,0.0001410908980613913,1083443200,1692.1,0.5919,64860.5,3.93,12.8,2026-04-18T23:30:10.438964
21170,3.492467,3.477717,0.00014086656777765664,1083955200,1689.9,0.5708,64890.8,3.93,12.8,2026-04-18T23:30:40.737159
21180,3.433926,3.47801,0.0001406424935531736,1084467200,1691.3,0.5741,64921.0,3.93,12.8,2026-04-18T23:31:11.009848
21190,3.441151,3.478518,0.00014041867569130614,1084979200,1695.9,0.5582,64951.2,3.93,12.8,2026-04-18T23:31:41.199449
21200,3.469519,3.477961,0.00014019511449507132,1085491200,1692.1,0.6061,64981.5,3.93,12.8,2026-04-18T23:32:11.457879
21210,3.376278,3.477915,0.00013997181026713867,1086003200,1692.5,2.8584,65011.7,3.93,12.8,2026-04-18T23:32:41.709400
21220,3.462224,3.478364,0.0001397487633098294,1086515200,1697.3,0.6034,65041.9,3.93,12.8,2026-04-18T23:33:11.875463
21230,3.617239,3.478077,0.0001395259739251171,1087027200,1695.4,0.6526,65072.1,3.93,12.8,2026-04-18T23:33:42.074440
21240,3.383194,3.476898,0.00013930344241462627,1087539200,1690.7,0.5738,65102.4,3.93,12.8,2026-04-18T23:34:12.357436
21250,3.480137,3.476293,0.00013908116907963218,1088051200,1694.2,0.5578,65132.6,3.93,12.8,2026-04-18T23:34:42.577474
21260,3.589927,3.477851,0.00013885915422106075,1088563200,1695.0,0.6556,65162.8,3.93,12.8,2026-04-18T23:35:12.784169
21270,3.475499,3.477727,0.00013863739813948803,1089075200,1692.8,0.5907,65193.1,3.93,12.8,2026-04-18T23:35:43.031091
21280,3.446813,3.477968,0.0001384159011351394,1089587200,1692.7,0.5676,65223.3,3.93,12.8,2026-04-18T23:36:13.278449
21290,3.506967,3.476574,0.00013819466350788976,1090099200,1693.9,0.6071,65253.5,3.93,12.8,2026-04-18T23:36:43.505055
21300,3.533769,3.476084,0.00013797368555726298,1090611200,1693.7,0.5979,65283.8,3.93,12.8,2026-04-18T23:37:13.734629
21310,3.443056,3.476267,0.00013775296758243097,1091123200,1692.7,0.6404,65314.0,3.93,12.8,2026-04-18T23:37:43.981701
21320,3.437893,3.474545,0.00013753250988221392,1091635200,1697.0,0.6421,65344.2,3.93,12.8,2026-04-18T23:38:14.151994
21330,3.380205,3.473669,0.00013731231275507962,1092147200,1692.5,0.5778,65374.4,3.93,12.8,2026-04-18T23:38:44.402368
21340,3.370965,3.47295,0.00013709237649914315,1092659200,1697.6,0.5584,65404.6,3.93,12.8,2026-04-18T23:39:14.563194
21350,3.561161,3.47534,0.00013687270141216613,1093171200,1691.7,0.8264,65434.9,3.93,12.8,2026-04-18T23:39:44.828283
21360,3.47279,3.476009,0.00013665328779155687,1093683200,1694.6,0.5941,65465.1,3.93,12.8,2026-04-18T23:40:15.042694
21370,3.585678,3.475983,0.00013643413593436964,1094195200,1698.1,0.6118,65495.2,3.93,12.8,2026-04-18T23:40:45.192681
21380,3.423741,3.475397,0.00013621524613730427,1094707200,1697.2,0.5562,65525.4,3.93,12.8,2026-04-18T23:41:15.359861
21390,3.478229,3.474739,0.0001359966186967058,1095219200,1697.4,0.6079,65555.6,3.93,12.8,2026-04-18T23:41:45.523366
21400,2.973973,3.469407,0.00013577825390856423,1095731200,1701.1,2.0847,65585.7,3.93,12.8,2026-04-18T23:42:15.622281
21410,3.432617,3.469217,0.0001355601520685136,1096243200,1701.2,0.6652,65615.8,3.93,12.8,2026-04-18T23:42:45.718095
21420,3.483889,3.470312,0.0001353423134718323,1096755200,1696.6,0.5899,65645.9,3.93,12.8,2026-04-18T23:43:15.895421
21430,3.46006,3.468566,0.0001351247384134422,1097267200,1701.3,0.7287,65676.0,3.93,12.8,2026-04-18T23:43:45.990701
21440,3.670836,3.469074,0.00013490742718790842,1097779200,1700.0,1.0354,65706.1,3.93,12.8,2026-04-18T23:44:16.108512
21450,3.510992,3.469739,0.00013469038008943882,1098291200,1698.5,0.5424,65736.3,3.93,12.8,2026-04-18T23:44:46.252674
21460,3.515925,3.470361,0.00013447359741188382,1098803200,1694.4,0.6157,65766.5,3.93,12.8,2026-04-18T23:45:16.468743
21470,3.398666,3.469444,0.00013425707944873558,1099315200,1697.7,0.5586,65796.7,3.93,12.8,2026-04-18T23:45:46.627239
21480,3.47859,3.471726,0.00013404082649312807,1099827200,1700.1,0.5779,65826.8,3.93,12.8,2026-04-18T23:46:16.742873
21490,3.495301,3.473044,0.0001338248388378365,1100339200,1699.4,0.5984,65856.9,3.93,12.8,2026-04-18T23:46:46.871452
21500,3.701794,3.475712,0.00013360911677527684,1100851200,1702.7,0.9464,65887.0,3.93,12.8,2026-04-18T23:47:16.941215
21510,3.361239,3.474432,0.00013339366059750548,1101363200,1030.9,0.5735,65936.6,3.93,12.8,2026-04-18T23:48:06.606339
21520,3.420883,3.474475,0.00013317847059621894,1101875200,1702.8,0.5806,65966.7,3.93,12.8,2026-04-18T23:48:36.675203
21530,3.42532,3.473602,0.0001329635470627531,1102387200,1699.9,0.5462,65996.8,3.93,12.8,2026-04-18T23:49:06.793875
21540,3.460828,3.472295,0.00013274889028808338,1102899200,1699.1,0.7723,66027.0,3.93,12.8,2026-04-18T23:49:36.928281
21550,3.429623,3.471765,0.00013253450056282395,1103411200,1697.0,0.5743,66057.1,3.93,12.8,2026-04-18T23:50:07.099820
21560,3.599667,3.474313,0.00013232037817722742,1103923200,1695.2,0.5696,66087.3,3.93,12.8,2026-04-18T23:50:37.302514
21570,3.371395,3.473583,0.0001321065234211844,1104435200,1698.5,0.6705,66117.5,3.93,12.8,2026-04-18T23:51:07.447207
21580,3.400269,3.472384,0.00013189293658422333,1104947200,1698.3,0.5899,66147.6,3.93,12.8,2026-04-18T23:51:37.595464
21590,3.381969,3.472079,0.00013167961795550984,1105459200,1695.4,0.5853,66177.8,3.93,12.8,2026-04-18T23:52:07.795635
21600,3.507009,3.472211,0.00013146656782384627,1105971200,1701.6,0.5735,66207.9,3.93,12.8,2026-04-18T23:52:37.884792
21610,3.30887,3.471674,0.0001312537864776717,1106483200,1698.5,0.5945,66238.1,3.93,12.8,2026-04-18T23:53:08.028334
21620,3.560469,3.472447,0.00013104127420506136,1106995200,1696.4,0.6469,66268.2,3.93,12.8,2026-04-18T23:53:38.209577
21630,3.485872,3.471882,0.00013082903129372575,1107507200,1699.0,0.5902,66298.4,3.93,12.8,2026-04-18T23:54:08.344061
21640,3.461226,3.471344,0.00013061705803101134,1108019200,1696.4,0.5781,66328.6,3.93,12.8,2026-04-18T23:54:38.524757
21650,3.513701,3.470365,0.0001304053547038991,1108531200,1703.0,0.59,66358.6,3.93,12.8,2026-04-18T23:55:08.589553
21660,3.459247,3.470481,0.0001301939215990045,1109043200,1698.2,0.6059,66388.8,3.93,12.8,2026-04-18T23:55:38.740010
21670,3.502562,3.471001,0.00012998275900257748,1109555200,1700.9,0.6071,66418.9,3.93,12.8,2026-04-18T23:56:08.841803
21680,3.58926,3.472588,0.00012977186720050158,1110067200,1697.3,0.5814,66449.0,3.93,12.8,2026-04-18T23:56:39.007775
21690,3.485354,3.472745,0.00012956124647829363,1110579200,1701.1,0.5883,66479.1,3.93,12.8,2026-04-18T23:57:09.105583
21700,3.400959,3.4714,0.0001293508971211035,1111091200,1701.7,0.7365,66509.2,3.93,12.8,2026-04-18T23:57:39.192478
21710,3.348109,3.470441,0.00012914081941371402,1111603200,1701.2,0.6288,66539.3,3.93,12.8,2026-04-18T23:58:09.288820
21720,3.407409,3.466037,0.0001289310136405397,1112115200,1704.4,0.582,66569.4,3.93,12.8,2026-04-18T23:58:39.328667
21730,3.133962,3.46256,0.0001287214800856272,1112627200,1702.3,0.577,66599.4,3.93,12.8,2026-04-18T23:59:09.405607
21740,3.471619,3.464327,0.0001285122190326546,1113139200,1701.1,0.6206,66629.5,3.93,12.8,2026-04-18T23:59:39.503076
21750,3.457148,3.463834,0.0001283032307649311,1113651200,1700.2,0.6621,66659.6,3.93,12.8,2026-04-19T00:00:09.617719
21760,3.463446,3.461607,0.00012809451556539643,1114163200,1703.1,0.6265,66689.7,3.93,12.8,2026-04-19T00:00:39.681701
21770,3.710897,3.46423,0.0001278860737166207,1114675200,1702.7,0.7522,66719.8,3.93,12.8,2026-04-19T00:01:09.751287
21780,3.622991,3.466282,0.000127677905500804,1115187200,1703.7,0.6382,66749.8,3.93,12.8,2026-04-19T00:01:39.803097
21790,3.43426,3.466384,0.00012747001119977589,1115699200,1699.3,0.5936,66780.0,3.93,12.8,2026-04-19T00:02:09.933552
21800,3.398688,3.465817,0.0001272623910949952,1116211200,1702.1,0.6011,66810.0,3.93,12.8,2026-04-19T00:02:40.013560
21810,3.448476,3.46071,0.00012705504546754945,1116723200,1697.9,0.5911,66840.2,3.93,12.8,2026-04-19T00:03:10.168374
21820,3.702878,3.463556,0.00012684797459815443,1117235200,1699.3,0.6324,66870.3,3.93,12.8,2026-04-19T00:03:40.298816
21830,3.455923,3.46588,0.00012664117876715422,1117747200,1700.5,0.6659,66900.4,3.93,12.8,2026-04-19T00:04:10.407989
21840,3.397885,3.465747,0.00012643465825452028,1118259200,1697.7,0.5964,66930.6,3.93,12.8,2026-04-19T00:04:40.565878
21850,3.451668,3.465001,0.00012622841333985153,1118771200,1698.3,0.5876,66960.7,3.93,12.8,2026-04-19T00:05:10.714644
21860,3.457158,3.466037,0.00012602244430237372,1119283200,1696.8,0.5899,66990.9,3.93,12.8,2026-04-19T00:05:40.889954
21870,3.275998,3.463959,0.00012581675142093904,1119795200,1701.4,0.6993,67021.0,3.93,12.8,2026-04-19T00:06:10.983057
21880,3.384469,3.463589,0.00012561133497402579,1120307200,1700.8,1.1064,67051.1,3.93,12.8,2026-04-19T00:06:41.085573
21890,3.497558,3.463743,0.00012540619523973806,1120819200,1699.1,0.6232,67081.3,3.93,12.8,2026-04-19T00:07:11.219015
21900,3.316174,3.463147,0.0001252013324958054,1121331200,1701.9,0.5661,67111.3,3.93,12.8,2026-04-19T00:07:41.303939
21910,3.444649,3.462402,0.00012499674701958217,1121843200,1696.8,0.6868,67141.5,3.93,12.8,2026-04-19T00:08:11.478325
21920,3.451956,3.462761,0.0001247924390880475,1122355200,1697.9,0.6074,67171.7,3.93,12.8,2026-04-19T00:08:41.633314
21930,3.363529,3.464281,0.00012458840897780474,1122867200,1702.3,0.5688,67201.7,3.93,12.8,2026-04-19T00:09:11.710504
21940,3.324724,3.459272,0.0001243846569650811,1123379200,1700.3,0.6592,67231.9,3.93,12.8,2026-04-19T00:09:41.822391
21950,3.475812,3.46022,0.00012418118332572717,1123891200,1704.1,0.5912,67261.9,3.93,12.8,2026-04-19T00:10:11.868397
21960,3.421225,3.45974,0.0001239779883352168,1124403200,1704.0,0.5539,67291.9,3.93,12.8,2026-04-19T00:10:41.915268
21970,3.431241,3.459248,0.00012377507226864667,1124915200,1705.5,0.543,67322.0,3.93,12.8,2026-04-19T00:11:11.935527
21980,3.495531,3.459437,0.00012357243540073547,1125427200,1704.5,0.6341,67352.0,3.93,12.8,2026-04-19T00:11:41.973789
21990,3.584112,3.462281,0.00012337007800582438,1125939200,1704.0,0.5823,67382.1,3.93,12.8,2026-04-19T00:12:12.020683
22000,3.44256,3.461657,0.00012316800035787594,1126451200,1704.9,0.6194,67412.1,3.93,12.8,2026-04-19T00:12:42.051570
22010,3.596914,3.46307,0.00012296620273047394,1126963200,983.1,0.6809,67464.2,3.93,12.8,2026-04-19T00:13:34.133482
22020,3.373623,3.462428,0.00012276468539682307,1127475200,1706.4,0.5924,67494.2,3.93,12.8,2026-04-19T00:14:04.138659
22030,3.495855,3.46352,0.00012256344862974873,1127987200,1703.3,0.5901,67524.2,3.93,12.8,2026-04-19T00:14:34.197585
22040,3.461017,3.461003,0.00012236249270169622,1128499200,1704.4,0.6339,67554.3,3.93,12.8,2026-04-19T00:15:04.236871
22050,3.44278,3.460442,0.00012216181788473064,1129011200,1703.1,0.5683,67584.3,3.93,12.8,2026-04-19T00:15:34.300388
22060,3.699856,3.463193,0.00012196142445053691,1129523200,1702.4,0.814,67614.4,3.93,12.8,2026-04-19T00:16:04.375664
22070,3.506443,3.463685,0.00012176131267041846,1130035200,1700.2,0.6093,67644.5,3.93,12.8,2026-04-19T00:16:34.489673
22080,3.439743,3.463706,0.00012156148281529768,1130547200,1702.7,0.5982,67674.6,3.93,12.8,2026-04-19T00:17:04.560323
22090,3.575644,3.466724,0.00012136193515571521,1131059200,1704.5,0.6882,67704.6,3.93,12.8,2026-04-19T00:17:34.599040
22100,3.446444,3.466007,0.00012116266996182976,1131571200,1703.9,0.6243,67734.7,3.93,12.8,2026-04-19T00:18:04.646463
22110,3.432241,3.463984,0.00012096368750341737,1132083200,1705.3,0.6071,67764.7,3.93,12.8,2026-04-19T00:18:34.671126
